MOFname,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,Density,Largest_free_sphere,Largest_included_sphere,Largest_included_sphere_along_free_path,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,Unitcell_volume
qmof-1597cd2,0,0,0,1.90529,2.48977,4.43017,4.43017,68.7291,483.192,253.605,0,0,0,172.963,0.1216,0.0638223,1422.4
qmof-15a075e,114.478,1268.54,1042.6,1.2167,3.08438,5.02127,5.02127,1.02182,11.3229,9.3062,273.348,0.3029,0.248952,0,0,0,902.438
qmof-15af914,0,0,0,2.31808,0.99052,1.71136,1.66683,0,0,0,0,0,0,0,0,0,569.351
qmof-15b209e,1404.86,2734.48,4237.04,0.645375,6.36137,9.24409,9.24409,0,0,0,3449.36,0.6714,1.04033,0,0,0,5137.57
qmof-15b6747,833.104,2241.18,3299.09,0.679333,6.74046,13.14623,13.14623,0,0,0,2758.57,0.7421,1.09239,0,0,0,3717.25
qmof-15bc1db,0,0,0,1.53991,2.40947,3.92659,3.90554,87.5923,298.067,193.561,0,0,0,211.585,0.072,0.046756,2938.68
qmof-15bce2e,0,0,0,1.33284,2.74885,3.73322,3.72095,95.6525,382.461,286.952,0,0,0,227.089,0.0908,0.0681253,2500.97
qmof-15bd34b,383.023,1308.15,1747.38,0.748638,20.49737,20.81674,20.81674,0,0,0,1931.58,0.6597,0.8812,0,0,0,2927.97
qmof-15d1d11,0,0,0,2.74573,0.9505,1.97323,1.90029,0,0,0,0,0,0,0,0,0,395.071
qmof-15d20be,1393.81,2488.08,3501.45,0.710585,5.97288,9.25947,9.22983,0,0,0,3331.49,0.5947,0.836916,0,0,0,5601.96
qmof-15d5ccb,0,0,0,2.37798,0.8655,1.63894,1.63894,0,0,0,0,0,0,0,0,0,302.531
qmof-15e0df7,0,0,0,1.75218,0.81559,1.80971,1.72016,0,0,0,0,0,0,0,0,0,739.598
qmof-15ede29,0,0,0,1.99458,0.82648,1.77093,1.77093,0,0,0,0,0,0,0,0,0,1419.06
qmof-15f7608,606.742,1731.39,2164.4,0.799942,12.39233,13.31356,13.31356,0,0,0,2187.42,0.6242,0.780307,0,0,0,3504.36
qmof-15fda22,130.44,1100.91,649.875,1.69403,4.27263,4.61508,4.61508,0,0,0,301.898,0.2548,0.15041,0,0,0,1184.84
qmof-15ff44b,0,0,0,1.73719,1.21976,2.45219,2.45219,0,0,0,0,0,0,0,0,0,1200.28
qmof-15ff994,308.03,2595.25,3081.2,0.842286,4.91001,8.21749,8.21749,0,0,0,726.266,0.6119,0.726476,0,0,0,1186.9
qmof-16049c4,992.458,2175.36,4033.63,0.539306,8.36307,12.96887,12.96887,0,0,0,3586.85,0.7862,1.4578,0,0,0,4562.27
qmof-160fa0f,0,0,0,1.6642,1.2078,2.33691,2.33691,0,0,0,0,0,0,0,0,0,616.196
qmof-16137ec,1043.02,2583.29,3894.34,0.663344,6.78773,9.25875,9.25736,0,0,0,2600.19,0.644,0.970838,0,0,0,4037.56
qmof-1620f91,167.744,972.033,682.169,1.42492,4.46159,5.05494,5.05494,0,0,0,363.778,0.2108,0.147939,0,0,0,1725.7
qmof-162d49a,0,0,0,2.39071,1.48185,2.93947,2.90535,1.15818,17.7445,7.42227,0,0,0,0,0,0,652.696
qmof-1634ed9,214.757,2281.18,1587.03,1.43739,3.58318,4.1527,4.1527,0,0,0,408.204,0.4336,0.301659,0,0,0,941.43
qmof-163a5ea,812.08,2400.68,2660.44,0.902364,8.0653,8.99796,8.99796,0,0,0,2028.27,0.5996,0.664477,0,0,0,3382.7
qmof-164026e,366.809,1365.96,1301.55,1.04948,8.55604,8.87132,8.87132,0,0,0,1076.83,0.401,0.382093,0,0,0,2685.36
qmof-1646be5,0,0,0,1.98057,0.93686,3.18553,3.18194,14.3746,95.3444,48.1398,0,0,0,55.3309,0.0367,0.01853,1507.65
qmof-165aee3,0,0,0,1.78784,0.95329,2.33087,2.29503,0,0,0,0,0,0,0,0,0,948.598
qmof-1667413,0,0,0,2.22616,0.88641,1.88462,1.87303,0,0,0,0,0,0,0,0,0,740.318
qmof-166954d,844.139,1776.87,5819.83,0.305313,10.84809,16.44617,16.44617,0,0,0,4029.08,0.8481,2.77781,0,0,0,4750.71
qmof-166bce5,0,0,0,1.58257,1.29458,2.01539,2.01539,0,0,0,0,0,0,0,0,0,1461.05
qmof-16738f7,47.7415,172.255,116.005,1.48489,2.87986,3.3308,3.28827,0,0,0,154.098,0.0556,0.0374437,0,0,0,2771.55
qmof-167482e,739.306,2297.94,2056.67,1.11731,4.83241,8.4802,8.4802,0,0,0,1675.87,0.5209,0.46621,0,0,0,3217.25
qmof-16757dd,877.351,2430.52,3221.9,0.754374,6.92234,8.8875,8.81798,0,0,0,2325.03,0.6441,0.85382,0,0,0,3609.73
qmof-167d2f5,186.992,1986.75,1957.97,1.0147,5.30635,6.21413,6.20694,0,0,0,464.762,0.4938,0.486647,0,0,0,941.195
qmof-167de54,358.159,1563.77,1066.67,1.46603,3.01121,6.07454,6.07454,0,0,0,783.759,0.3422,0.23342,0,0,0,2290.35
qmof-167de99,0,0,0,1.77153,1.18528,2.08238,2.06339,0,0,0,0,0,0,0,0,0,569.396
qmof-169186c,121.523,1604.25,1369.83,1.17113,3.6582,5.45714,5.45714,0,0,0,265.885,0.351,0.29971,0,0,0,757.506
qmof-1693606,0,0,0,1.50438,2.03117,6.46699,6.46699,308.273,1328.37,883.004,0,0,0,684.835,0.2951,0.196161,2320.69
qmof-16937aa,1132.7,2013.64,4856.94,0.41459,9.04885,13.66957,13.66957,0,0,0,4506.85,0.8012,1.93251,0,0,0,5625.13
qmof-16983c5,394.522,2330.02,2871.32,0.81148,5.69298,8.25709,8.25709,0,0,0,899.944,0.5315,0.654976,0,0,0,1693.22
qmof-169f356,237.257,1977.27,1801.33,1.09767,4.77155,6.19651,6.17926,0,0,0,536.487,0.4471,0.407318,0,0,0,1199.93
qmof-16a2c6d,616.883,1350.36,2927.76,0.461228,21.37302,22.32714,22.32714,0,0,0,3365.9,0.7368,1.59748,0,0,0,4568.27
qmof-16a389f,0,0,0,1.35196,1.32222,2.76155,2.72797,0,0,0,0,0,0,0,0,0,1339.53
qmof-16b0771,0,0,0,2.04017,0.8687,2.09673,2.09514,0,0,0,0,0,0,0,0,0,792.321
qmof-16c43a7,0,0,0,1.58716,1.15511,1.86971,1.83872,0,0,0,0,0,0,0,0,0,1118.23
qmof-16c4dd5,0,0,0,2.01825,1.08014,2.36399,2.36399,0,0,0,0,0,0,0,0,0,417.471
qmof-16d3687,0,0,0,1.86477,2.20602,2.88977,2.88977,0.0825935,1.71699,0.920754,0,0,0,0,0,0,481.035
qmof-16d455e,0,0,0,1.97913,1.41642,2.45743,2.45743,0,0,0,0,0,0,0,0,0,579.025
qmof-16de531,176.95,1684.97,1763.11,0.955677,6.90171,7.73312,7.58418,0,0,0,471.631,0.4491,0.469929,0,0,0,1050.17
qmof-16df4e4,0,0,0,1.4673,2.77113,3.23355,3.23105,22.3113,275.61,187.834,0,0,0,67.6762,0.0836,0.0569753,809.524
qmof-16e1e21,0,0,0,1.82044,0.85136,1.67886,1.67886,0,0,0,0,0,0,0,0,0,607.371
qmof-16e256a,0,0,0,2.10574,1.50543,3.09649,3.0815,9.24665,54.5942,25.9264,0,0,0,22.6957,0.0134,0.00636357,1693.71
qmof-16eada2,0,0,0,1.86469,1.1935,2.1923,2.16776,0,0,0,0,0,0,0,0,0,630.439
qmof-16edcac,744.602,2112.48,3624.78,0.582789,10.85518,12.41106,12.41106,0,0,0,2533.96,0.7189,1.23355,0,0,0,3524.77
qmof-16f3c20,657.465,2355.22,3546.77,0.664047,9.14269,9.98278,9.85867,0,0,0,1834.03,0.657,0.989387,0,0,0,2791.52
qmof-16f859b,234.735,1984.51,2099.72,0.945128,5.75528,7.26769,7.20621,0,0,0,589.409,0.4983,0.52723,0,0,0,1182.84
qmof-16ff97e,0,0,0,1.71498,2.29946,3.68472,3.68472,32.0388,277.061,161.554,0,0,0,99.6801,0.0862,0.0502631,1156.38
qmof-1702f8c,498.847,2192.31,4152.88,0.527901,11.72643,13.20967,13.20967,0,0,0,1658.34,0.7288,1.38056,0,0,0,2275.44
qmof-17096b3,0,0,0,1.44118,1.14119,2.22828,2.22828,0,0,0,0,0,0,0,0,0,1049.38
qmof-17096cd,0,0,0,1.73889,1.05426,2.93174,2.93174,0.94528,6.88075,3.95698,0,0,0,0,0,0,1373.8
qmof-1722ad7,0,0,0,3.34627,0.99342,1.93048,1.91469,0,0,0,0,0,0,0,0,0,338.717
qmof-172319f,0,0,0,1.83685,1.04183,1.95623,1.87323,0,0,0,0,0,0,0,0,0,1033.39
qmof-1733f01,2276.33,1025.22,4592.54,0.223237,18.96089,24.00695,24.00695,0,0,0,20273.8,0.9131,4.09027,0,0,0,22203.2
qmof-1743e6b,0,0,0,1.43558,1.46235,3.17902,3.17548,6.92436,55.036,38.337,0,0,0,25.6663,0.0204,0.0142102,1258.15
qmof-17462aa,1000.18,2300.48,2957.55,0.777831,4.6105,10.1873,10.18655,0,0,0,2556.02,0.5879,0.755819,0,0,0,4347.72
qmof-175007a,0,0,0,1.6276,1.37309,2.26753,2.1732,0,0,0,0,0,0,0,0,0,1831.39
qmof-1750ab0,0,0,0,2.0635,0.97725,1.54409,1.54409,0,0,0,0,0,0,0,0,0,1101.61
qmof-1753b15,0,0,0,1.76385,1.18346,2.50257,2.49373,0,0,0,0,0,0,0,0,0,696.86
qmof-175655f,0,0,0,1.84702,0.9103,1.89146,1.52452,0,0,0,0,0,0,0,0,0,380.433
qmof-175a5d9,600.013,1798.56,2395.4,0.75084,14.11365,15.83702,15.83702,0,0,0,2326.91,0.6975,0.92896,0,0,0,3336.07
qmof-176e9be,0,0,0,2.83544,1.00279,2.06821,2.06821,0,0,0,0,0,0,0,0,0,632.043
qmof-17704ef,981.331,2220.48,2267.09,0.979439,5.4761,10.22035,10.11137,0,0,0,2452.8,0.555,0.566651,0,0,0,4419.46
qmof-1779479,0,0,0,2.65019,1.13641,2.18516,2.17733,0,0,0,0,0,0,0,0,0,683.517
qmof-1779f6b,0,0,0,1.17028,2.32376,5.3524,4.37725,354.91,1155.42,987.308,0,0,0,778.057,0.2533,0.216444,3071.68
qmof-177cedf,0,0,0,1.8441,2.73643,2.90688,2.89737,1.75917,29.7742,16.1456,0,0,0,10.576,0.0179,0.00970663,590.839
qmof-177f29a,0,0,0,1.80235,0.86697,1.4725,1.13227,0,0,0,0,0,0,0,0,0,652.75
qmof-1784f7b,1467.9,1913.53,4083.91,0.468553,11.44123,17.51636,17.48973,0,0,0,6011.12,0.7836,1.67238,0,0,0,7671.16
qmof-17877f3,0,0,0,2.21311,0.77667,1.67287,1.67287,0,0,0,0,0,0,0,0,0,404.504
qmof-1789c58,0,0,0,1.83866,1.82596,4.06431,4.06431,43.4872,546.454,297.202,0,0,0,116.108,0.1459,0.0793513,795.806
qmof-178fc48,1284.69,2045.14,4430.63,0.461591,9.35485,13.96431,13.78652,0,0,0,4699.95,0.7482,1.62091,0,0,0,6281.67
qmof-17962ea,1148.77,2324.17,2925.6,0.794428,6.5785,10.1945,9.84553,0,0,0,3079.8,0.6231,0.784338,0,0,0,4942.7
qmof-179b653,0,0,0,1.59676,1.42419,2.53012,2.51734,0,0,0,0,0,0,0,0,0,1222.59
qmof-17a47b2,1006.53,1988.96,4647.73,0.427941,9.24277,13.40612,12.82492,0,0,0,3744.32,0.7399,1.72898,0,0,0,5060.58
qmof-17a96f5,238.048,1790.28,1693.68,1.05704,4.15843,6.63481,6.36215,0,0,0,530.669,0.3991,0.377566,0,0,0,1329.66
qmof-17ac010,2423.58,2138.85,3864.71,0.55343,8.71262,16.26801,16.26801,0,0,0,8811.15,0.7776,1.40505,0,0,0,11331.2
qmof-17afa88,0,0,0,1.6495,2.23884,3.83114,3.83107,37.5869,196.308,119.01,0,0,0,87.8845,0.0459,0.0278266,1914.69
qmof-17b2b67,0,0,0,2.22666,1.14462,2.0235,2.02275,0,0,0,0,0,0,0,0,0,548.963
qmof-17be6a5,1409.81,2829.15,3014.46,0.938526,4.78781,6.71254,6.69525,0,0,0,2783.6,0.5586,0.595189,0,0,0,4983.17
qmof-17bfa44,0,0,0,1.55973,1.18259,2.77432,2.77432,0,0,0,0,0,0,0,0,0,1200.56
qmof-17c0863,0,0,0,1.4289,1.23791,2.405,2.39699,0,0,0,0,0,0,0,0,0,816.112
qmof-17c16c7,0,0,0,2.27441,0.93976,1.71128,1.70662,0,0,0,0,0,0,0,0,0,975.306
qmof-17cb93f,338.26,2189.37,2951.26,0.741842,7.44289,8.79412,8.7696,0,0,0,920.981,0.5961,0.80354,0,0,0,1545.01
qmof-17d2618,1342.28,2252.08,3407.47,0.660924,7.27231,10.4656,10.46381,0,0,0,3710.82,0.6226,0.942014,0,0,0,5960.2
qmof-17d81df,167.284,1463.52,1400.37,1.0451,3.2417,5.67758,5.67758,0,0,0,365.541,0.3198,0.306001,0,0,0,1143.03
qmof-17db927,2186.86,1102.26,5680.7,0.194036,18.90759,24.90486,23.62173,0,0,0,18147.5,0.9147,4.71407,0,0,0,19839.8
qmof-17ff882,0,0,0,2.60161,0.9309,2.21786,2.11932,0,0,0,0,0,0,0,0,0,992.18
qmof-18059b1,0,0,0,1.93399,0.98618,1.64809,1.64809,0,0,0,0,0,0,0,0,0,1127.64
qmof-180a643,408.011,1778.67,1178.7,1.50901,3.45076,7.51864,7.41064,0,0,0,918.023,0.4002,0.265207,0,0,0,2293.91
qmof-180ad30,0,0,0,2.54553,0.88969,1.78692,1.44669,0,0,0,0,0,0,0,0,0,714.908
qmof-180ee5c,0,0,0,1.77217,1.27157,2.34973,2.34973,0,0,0,0,0,0,0,0,0,1280.4
qmof-180f45b,0,0,0,2.28057,1.00059,2.44035,2.09224,0,0,0,0,0,0,0,0,0,1361.62
qmof-181fecb,0,0,0,2.07093,0.86081,1.88293,1.79969,0,0,0,0,0,0,0,0,0,820.629
qmof-182673b,0,0,0,2.14011,0.73334,1.74506,1.74079,0,0,0,0,0,0,0,0,0,466.414
qmof-182ba74,0,0,0,1.69481,1.39003,2.74695,2.6273,0,0,0,0,0,0,0,0,0,1453.09
qmof-18430ef,0,0,0,2.12965,1.18286,1.95466,1.75255,0,0,0,0,0,0,0,0,0,869.832
qmof-184721f,243.578,813.208,536.574,1.51556,4.91683,5.18162,5.18162,0,0,0,568.802,0.1899,0.125301,0,0,0,2995.27
qmof-185bbaf,0,0,0,1.68557,0.81913,1.36644,1.35119,0,0,0,0,0,0,0,0,0,524.501
qmof-185e359,0,0,0,1.63255,0.70439,1.41503,1.39487,0,0,0,0,0,0,0,0,0,661.411
qmof-1872d69,0,0,0,2.66306,2.02363,2.78783,2.78584,0,0,0,0,0,0,0,0,0,1473.25
qmof-187ab3a,0,0,0,2.5257,1.02976,1.86103,1.85755,0,0,0,0,0,0,0,0,0,738.722
qmof-18aa959,0,0,0,1.66255,2.45261,3.00272,3.00272,1.7218,25.8229,15.5321,0,0,0,0,0,0,666.772
qmof-18add0a,0,0,0,2.2568,0.9331,1.42948,1.42948,0,0,0,0,0,0,0,0,0,536.73
qmof-18b151e,0,0,0,1.8652,1.11355,2.04726,2.02436,0,0,0,0,0,0,0,0,0,921.915
qmof-18b2c52,135.749,1133.79,549.11,2.06478,3.16799,4.51466,4.42198,0,0,0,342.429,0.286,0.138514,0,0,0,1197.31
qmof-18b8ab1,963.893,2139.38,3650.24,0.586093,8.19146,13.26315,13.26315,0,0,0,3019.13,0.6701,1.14333,0,0,0,4505.48
qmof-18bc8b7,490.508,966.054,672.534,1.43644,3.57771,5.19562,5.17408,0,0,0,947.957,0.1867,0.129974,0,0,0,5077.43
qmof-18ca0bf,0,0,0,1.5668,1.52548,2.99125,2.99125,0.959135,11.6716,7.44931,0,0,0,0,0,0,821.771
qmof-18ceb78,490.345,2021.86,2044.14,0.989103,7.19451,7.88066,7.88066,0,0,0,1146.4,0.4727,0.477908,0,0,0,2425.22
qmof-18d33c2,0,0,0,1.97023,0.82114,1.49194,1.49194,0,0,0,0,0,0,0,0,0,205.396
qmof-18e13b8,0,0,0,1.65507,0.93897,1.8327,1.77219,0,0,0,0,0,0,0,0,0,1017.11
qmof-18e2d2f,751.649,2343.2,2112.53,1.10919,4.83998,8.4646,8.4646,0.0103508,0.0322677,0.0290912,1689.22,0.5266,0.47476,0,0,0,3207.78
qmof-18e62e8,796.824,2028.16,3166.99,0.640407,11.09295,11.36062,11.36062,0,0,0,2475.14,0.63,0.98375,0,0,0,3928.79
qmof-18e6c5c,166.655,710.54,503.675,1.41071,3.51697,4.79688,4.79688,0,0,0,363.782,0.1551,0.109944,0,0,0,2345.47
qmof-18f2276,845.635,1611.64,4717.06,0.341663,12.99781,16.93325,16.93325,0,0,0,4302.04,0.8199,2.39973,0,0,0,5247.03
qmof-18f4ec6,200.57,893.392,607.419,1.4708,3.47391,4.2158,4.21269,0,0,0,426.558,0.19,0.129181,0,0,0,2245.04
qmof-18fb46a,1871.82,1898.16,4903.01,0.387141,14.58631,17.32266,17.32266,0,0,0,7787.43,0.7897,2.03982,0,0,0,9861.25
qmof-18fece0,0,0,0,1.82144,1.1504,2.28817,2.26677,0,0,0,0,0,0,0,0,0,798.072
qmof-18fef57,0,0,0,1.91999,0.91711,1.72317,1.72317,0,0,0,0,0,0,0,0,0,724.258
qmof-19002f5,0,0,0,1.7071,1.01009,2.26269,2.26269,0,0,0,0,0,0,0,0,0,428.25
qmof-190ac36,0,0,0,2.60922,1.24512,2.80728,2.78711,0,0,0,0,0,0,0,0,0,801.552
qmof-1916139,714.008,1845.26,2781.25,0.663466,12.56798,14.07562,14.07562,0,0,0,2603.34,0.6728,1.01407,0,0,0,3869.41
qmof-19172d5,274.396,1817.33,2347.84,0.774043,10.43234,11.0281,11.0281,0,0,0,927.224,0.6141,0.793366,0,0,0,1509.89
qmof-1929d06,0,0,0,2.13222,1.11616,2.11811,2.11811,0,0,0,0,0,0,0,0,0,1107.77
qmof-193431e,0,0,0,2.76182,1.20878,2.39467,2.37432,0,0,0,0,0,0,0,0,0,1062.63
qmof-1940038,362.199,1253.75,2328.16,0.538513,21.21748,21.48452,21.48357,0,0,0,1933.27,0.6692,1.24268,0,0,0,2888.93
qmof-1948fd3,0,0,0,1.85305,2.46498,4.38588,4.38588,149.38,840.653,453.658,0,0,0,340.286,0.1915,0.103343,1776.95
qmof-194f61a,0,0,0,2.11802,1.01122,2.39845,2.13769,0,0,0,0,0,0,0,0,0,807.86
qmof-1954102,104.961,1401.13,1100.72,1.27292,4.11176,5.13414,5.1142,0,0,0,233.501,0.3117,0.24487,0,0,0,749.121
qmof-1959299,503.845,2328.58,3761.34,0.619082,8.25564,10.26421,10.26421,0,0,0,1570.45,0.7258,1.17238,0,0,0,2163.75
qmof-195c4a9,0,0,0,2.09039,1.00446,1.56892,1.56892,0,0,0,0,0,0,0,0,0,329.223
qmof-195d002,0,0,0,1.85343,0.97083,2.13205,2.13205,0,0,0,0,0,0,0,0,0,499.262
qmof-1967cf1,0,0,0,2.01291,1.20887,2.58142,1.99283,0,0,0,0,0,0,0,0,0,1057.17
qmof-1976a36,0,0,0,1.667,1.67048,2.41046,2.27672,0,0,0,0,0,0,0,0,0,829.553
qmof-197ad3f,557.807,1541.44,2506.11,0.615072,18.49356,19.12534,19.12534,0,0,0,2730.34,0.7545,1.22668,0,0,0,3618.74
qmof-198219a,0,0,0,2.88747,1.3211,2.31114,2.28522,0,0,0,0,0,0,0,0,0,1598.01
qmof-1991ed6,0,0,0,1.91616,0.95169,1.97031,1.97031,0,0,0,0,0,0,0,0,0,724.234
qmof-19945d1,264.246,1161.25,707.191,1.64206,3.53755,5.38938,5.29477,0,0,0,590.729,0.2596,0.158094,0,0,0,2275.53
qmof-199f3f0,0,0,0,1.99139,0.88006,1.90555,1.9009,0,0,0,0,0,0,0,0,0,1409.81
qmof-19a5867,0,0,0,1.82665,1.11343,3.23749,3.23749,4.87481,42.5184,23.2767,0,0,0,34.7395,0.0303,0.0165877,1146.52
qmof-19ac3b5,0,0,0,2.25743,1.334,2.86108,2.84818,0.0903848,0.80309,0.355754,0,0,0,0,0,0,1125.46
qmof-19aee6c,200.478,1188.23,858.415,1.38421,3.41934,4.63909,4.63396,0,0,0,414.039,0.2454,0.177285,0,0,0,1687.2
qmof-19b2b95,351.247,1279.88,1039.53,1.2312,9.40115,9.66881,9.66881,0,0,0,1049.18,0.3823,0.310509,0,0,0,2744.38
qmof-19c6b8e,0,0,0,2.12422,2.26443,3.33053,3.33053,20.0181,155.733,73.3132,0,0,0,86.5082,0.0673,0.0316823,1285.41
qmof-19caac2,0,0,0,2.28948,1.12755,2.32908,2.3203,0,0,0,0,0,0,0,0,0,1554.78
qmof-19cc4c8,187.673,945.067,699.196,1.35165,3.33553,4.64668,4.64616,0,0,0,409.079,0.206,0.152407,0,0,0,1985.82
qmof-19d7f26,0,0,0,1.55036,0.99847,1.99853,1.99853,0,0,0,0,0,0,0,0,0,697.955
qmof-19e89a7,0,0,0,1.87795,0.87018,2.13147,1.90009,0,0,0,0,0,0,0,0,0,760.084
qmof-19ecdb0,0,0,0,1.58535,1.45838,2.28671,2.27621,0,0,0,0,0,0,0,0,0,646.823
qmof-19ecede,0,0,0,1.49133,0.90982,1.91974,1.89015,0,0,0,0,0,0,0,0,0,634.792
qmof-19f4a86,2304.67,2088.39,4932.52,0.423393,8.06353,13.31301,13.31301,0,0,0,9114.29,0.8259,1.95067,0,0,0,11035.6
qmof-19f5483,297.523,851.451,684.588,1.24374,3.75506,4.91647,4.91647,0,0,0,594.731,0.1702,0.136845,0,0,0,3494.31
qmof-19fcfb8,0,0,0,1.68582,0.9539,1.60992,1.60559,0,0,0,0,0,0,0,0,0,531.966
qmof-1a00b4b,0,0,0,1.7176,1.01211,2.91479,2.91141,0.299004,2.45901,1.43165,0,0,0,0,0,0,1215.95
qmof-1a060e4,0,0,0,2.75679,1.138,1.81673,1.81673,0,0,0,0,0,0,0,0,0,844.517
qmof-1a13c5a,357.867,1339.74,1004.16,1.33419,4.07506,4.39335,4.36801,0,0,0,759.682,0.2844,0.213164,0,0,0,2671.18
qmof-1a20b4f,0,0,0,2.04639,0.66844,1.67698,1.67698,0,0,0,0,0,0,0,0,0,678.301
qmof-1a2e603,1204.58,1630.56,5933.86,0.274789,11.90536,18.4176,18.4176,0,0,0,6356.23,0.8604,3.13113,0,0,0,7387.53
qmof-1a36e21,0,0,0,1.85875,0.89643,2.19611,2.09618,0,0,0,0,0,0,0,0,0,1029.23
qmof-1a3858d,0,0,0,1.90285,0.72442,2.24367,2.23095,0,0,0,0,0,0,0,0,0,711.939
qmof-1a3fdff,247.523,1651.07,1443.52,1.14378,6.12492,6.85758,6.85758,0,0,0,572.532,0.3819,0.333892,0,0,0,1499.17
qmof-1a49402,0,0,0,1.67513,0.98482,2.83941,2.80158,0.0120763,0.144383,0.0861919,0,0,0,0,0,0,836.408
qmof-1a63b73,0,0,0,2.11002,1.11993,2.63065,2.62797,0,0,0,0,0,0,0,0,0,1678.67
qmof-1a6cb27,0,0,0,2.20338,2.58573,4.14277,4.14277,118.124,685.586,311.151,0,0,0,317.027,0.184,0.0835079,1722.97
qmof-1a74b10,705.679,2435.49,3197.71,0.761636,5.76782,6.96324,6.82096,0,0,0,1501.76,0.5183,0.680508,0,0,0,2897.48
qmof-1a77da5,220.958,1048.03,756.565,1.38525,3.88217,4.4643,4.4569,0,0,0,458.137,0.2173,0.156867,0,0,0,2108.31
qmof-1a7f459,0,0,0,1.81572,0.81775,2.01324,1.99333,0,0,0,0,0,0,0,0,0,765.054
qmof-1a833bd,807.081,2149.76,5319.81,0.404105,9.71515,11.79418,11.26385,0,0,0,2884.42,0.7683,1.90124,0,0,0,3754.28
qmof-1a8e535,0,0,0,2.05827,0.81876,2.43858,2.43714,0,0,0,0,0,0,0,0,0,1273.62
qmof-1a922d4,0,0,0,1.80808,1.41605,2.1081,2.08766,0,0,0,0,0,0,0,0,0,930.916
qmof-1a95d9b,267.5,1888.07,2647.47,0.71316,8.7031,9.67055,9.66426,0,0,0,863.958,0.6098,0.855067,0,0,0,1416.79
qmof-1abb5dc,765.547,2561.04,2682.82,0.954607,4.77012,6.05228,5.91187,0,0,0,1596.83,0.5342,0.559602,0,0,0,2989.2
qmof-1ac2507,0,0,0,1.63741,0.91044,1.45561,1.45561,0,0,0,0,0,0,0,0,0,491.402
qmof-1acd4a1,820.05,2576.98,3493.27,0.737699,6.37847,10.62643,10.23365,0,0,0,2259.69,0.7101,0.962588,0,0,0,3182.21
qmof-1ad21a1,915.244,2428.65,2788.72,0.870884,4.46194,8.84323,7.71344,0,0,0,2093.79,0.5556,0.637973,0,0,0,3768.53
qmof-1ad2593,1378.29,2693.08,3434.08,0.784221,5.48392,7.41235,7.41235,0,0,0,2986.8,0.5836,0.744178,0,0,0,5117.89
qmof-1ad458e,0,0,0,2.53298,1.00881,1.86575,1.68134,0,0,0,0,0,0,0,0,0,1297.58
qmof-1adadbf,0,0,0,1.38129,2.18156,2.91746,2.84531,0.829973,2.80865,2.03336,0,0,0,0,0,0,2955.06
qmof-1ae080e,1390.27,2661.12,3794.21,0.701363,5.42909,7.90982,7.70163,0,0,0,3090.23,0.5915,0.843358,0,0,0,5224.39
qmof-1aeca7d,0,0,0,1.66482,0.78862,2.43716,2.43224,0,0,0,0,0,0,0,0,0,605.876
qmof-1af804d,0,0,0,1.71055,1.36277,1.6583,1.65397,0,0,0,0,0,0,0,0,0,712.966
qmof-1afa76c,0,0,0,1.72487,0.95702,1.98553,1.98309,0,0,0,0,0,0,0,0,0,691.696
qmof-1b01e7d,137.804,516.474,254.275,2.03116,3.68448,4.20102,4.19415,0,0,0,304.171,0.114,0.0561254,0,0,0,2668.17
qmof-1b058a2,0,0,0,1.88044,0.79819,2.06454,2.06454,0,0,0,0,0,0,0,0,0,1146.59
qmof-1b08f15,984.346,2267.61,2825.05,0.802678,5.4776,11.36822,11.36822,0,0,0,2585.88,0.5957,0.74214,0,0,0,4340.9
qmof-1b0a1d3,0,0,0,1.86388,1.25842,2.1875,2.08018,0,0,0,0,0,0,0,0,0,1599.19
qmof-1b1c158,0,0,0,2.14576,0.99133,2.021,2.00663,0,0,0,0,0,0,0,0,0,1013.98
qmof-1b22f23,0,0,0,2.75321,0.95914,1.89544,1.87201,0,0,0,0,0,0,0,0,0,508.679
qmof-1b24ed6,2115.92,1421.46,5300.4,0.26818,14.68557,17.25088,17.25088,0,0,0,13193.1,0.8863,3.30487,0,0,0,14885.5
qmof-1b305ca,147.881,1010.01,509.081,1.98399,4.2301,4.96597,4.96597,0,0,0,314.939,0.2151,0.108418,0,0,0,1464.15
qmof-1b3859b,1251.69,1994.14,4731.72,0.42144,10.47662,14.54993,14.54993,0,0,0,4806.18,0.7657,1.81687,0,0,0,6276.84
qmof-1b3e3c5,275.106,1814.87,1879.18,0.965776,10.41898,10.76842,10.74978,0,0,0,917.24,0.6051,0.626543,0,0,0,1515.85
qmof-1b41ebc,0,0,0,1.70032,1.22124,2.52533,2.52533,0,0,0,0,0,0,0,0,0,751.279
qmof-1b4a4af,769.31,1738.35,2922.66,0.594785,13.23831,13.65016,13.65016,0,0,0,2862.86,0.6469,1.08762,0,0,0,4425.51
qmof-1b5f81b,0,0,0,1.85192,1.2077,1.85517,1.84563,0,0,0,0,0,0,0,0,0,997.907
qmof-1b60e82,0,0,0,1.54243,2.52638,4.17573,4.08802,492.864,1009.05,654.193,0,0,0,879.69,0.1801,0.116764,4884.46
