f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,MOFname,0
71.03,116.9344,137.1108,175.9008,1268,1780,2412,948,9,16,20,20,36,76,76,52,6.2777,11.5268,15.608,11.3084,2.7225,15.708,22.6545,34.782,900,660,960,1230,1,3,5,8,9,24,39,51,1.7161,2.9213,4.9911,6.943,0,-4.57,-5.48,-7.88,0,68,118,199,0,0,0,0,0,1,2,7,0,1.7,2.74,5.18,109.2934667,224.6124,326.1572,326.3043333,492.6666667,1028,1372,1149.333333,15.33333333,32,46.66666667,50,78.66666667,188,250.6666667,224.6666667,7.0858,16.22293333,22.314,20.91193333,10.1056,14.25306667,22.15973333,15.82933333,54,76.66666667,100.3333333,76.33333333,1,1.666666667,2.666666667,2,3,7.666666667,10,8.666666667,0.552633333,0.947366667,1.315,1.044733333,45.87,112.2166667,153.435076,134.6642047,0,0.623333333,1.346666667,1.363333333,0,1.333333333,5.666666667,4.333333333,0,0,0,0,0,-1.333333333,-1,-2,0,-0.026666667,0.22,0.08,0,-4.6,-3.971406667,-6.935703333,10.1056,14.58408889,22.30497778,14.46133333,54,78.22222222,119.7777778,78.66666667,1,1.666666667,2.444444444,1.777777778,3,7.222222222,9.777777778,8.666666667,0.552633333,0.944033333,1.375,1.0164,45.87,105.8033333,145.9177778,132.8377778,0,0.514444444,0.623333333,1.137777778,0,1.111111111,1.333333333,2.444444444,0,0,0,0,0,-1.111111111,-1.333333333,-2.444444444,0,-0.022222222,-0.026666667,-0.048888889,0,-3.733333333,-4.6,-8.333333333,qmof-e220ad6,
231.5402,514.481,909,1298.9422,1895,4220,6312,6724,35,78,134,190,212,570,926,1124,17.0427,43.4486,72.793,93.1298,2.7225,26.4,36.7125,46.0185,900,1110,1320,1590,1,5,9,11,25,70,115,125,1.7161,4.8601,8.0303,9.4713,0,-7.75,-7.4,-9.74,0,113,226,277,0,0,0,0,0,11,22,30,0,2.84,5.66,7.18,114.5126,206.652,311.7464,327.225,572,1032,1484,1512,14,28,40,42,68,156,192,184,7.0878,14.9996,20.5512,20.7642,9.8896,13.821,27.6094,35.5494,52.75,75,127.75,169.5,1,1.75,3.5,4.25,3.25,9.75,16,17.25,0.5551,1.006775,1.78125,2.191775,48.0925,140.4025,235.1544605,256.8069605,0,0.9575,1.955,1.61,0,2,7.25,6.5,0,0,0,0,0,-2,-2,-1.25,0,-0.04,0.23,0.245,0,-7.35,-8.1053325,-5.6303325,10.2136,12.9795,26.4421,32.3785,54.625,70.5,125.125,156.25,1,1.625,3.25,3.875,2.875,8.625,14,15.875,0.5514,0.9326625,1.666875,2.0164125,44.75875,126.98375,210.6253838,237.9241338,0,0.94625,1.7775,1.705,0,2,6.375,6.25,0,0,0,0,0,-2,-2,-1.875,0,-0.04,0.185,0.1875,0,-7.125,-7.75444375,-7.04194375,qmof-e221acb,
84.0215,140.9088,203.5352,299.472,2746,3408,4274,1632,11,20,28,36,48,112,126,88,7.9386,15.63,22.6176,20.482,2.8561,21.9024,25.857,54.0124,2304,1440,1728,2784,1,4,6,12,16,40,72,104,2.1904,4.3808,6.8376,11.1296,0,-6.2,-5.16,-11.68,0,162,252,518,0,0,0,0,0,6,6,22,0,2.96,4.26,10.24,160.4154,333.5655,555.6214,643.909,597,1284,1744,1432,25,51,86,106,137,342,466,457,9.6257,23.1847,34.2162,35.477,10.1056,13.26,27.11493333,17.596,54,72,107.3333333,54,1,1.666666667,3.333333333,2.333333333,3,9,12.33333333,8.333333333,0.552633333,0.957366667,1.495,0.937433333,45.87,131.4566667,166.050152,113.870198,0,0.95,1.743333333,2.01,0,2,9.333333333,10,0,0,0,0,0,-2,-1,-1.333333333,0,-0.04,0.48,0.466666667,0,-7.2,-0.742813333,-2.142813333,10.1056,18.428,41.20026667,26.51333333,54,100,144.6666667,63.33333333,1,2.333333333,5.333333333,3.666666667,6.333333333,21,27.66666667,15.66666667,0.552633333,1.342366667,2.25,1.307433333,45.87,187.2033333,266.2669707,158.34035,0,1.276666667,3.19,3.13,0,2.666666667,18,18,0,0,0,0,0,-1.333333333,4.333333333,2.666666667,0,-0.053333333,0.973333333,0.973333333,0,-9.8,0.514373333,1.714373333,qmof-e225745,
673.4568,1609.0112,2747.296,3735.9456,10704,20384,35680,42720,88,224,384,512,608,1664,2816,3584,59.7016,154.8,274.208,346.9184,2.7225,20.064,35.277,59.5485,900,840,1500,2520,1,4,8,13,16,48,88,168,1.7161,3.93,8.0172,12.9559,0,-5.56,-8.18,-14.64,0,92,190,306,0,0,0,0,0,4,10,10,0,2.24,4.36,7.14,139.6871,302.7784,478.9558,443.572,554,1252,1750,1240,21,44,72,64,116,272,336,288,8.6205,20.7916,29.532,25.0832,9.2416,16.2488,29.3664,34.637,49,87.5,157.5,74.375,1,2,3.5,5,4,11,21,15.5,0.5625,1.1475,1.99875,1.725,54.76,152.81,249.38,223.3138793,0,0.735,0.98,3.80625,0,1.5,2,24.375,0,0,0,0,0,-1.5,-3.5,2.25,0,-0.03,-0.04,1.45,0,-5.85,-7.8,6.82244875,9.2416,16.9936,24.7456,28.614,49,91,133,89.25,1,2,3,4,4,10,18,17,0.5625,1.14,1.7175,1.635,54.76,138.38,222,221.3783815,0,0.49,0.98,2.7475,0,1,2,15.25,0,0,0,0,0,-1,-3,-0.5,0,-0.02,-0.04,0.82,0,-3.9,-7.8,-0.3159975,qmof-e226b30,
247.3833,491.2084,884.7457,1151.956,1753.5,4164,5598,5943,35.5,74,121,161,195,492,684,740,18.36075,43.7102,65.7401,79.1545,2.4025,29.512,25.234,25.234,625,1100,950,950,1,6,6,6,36,72,84,96,1.9321,6.1994,6.3662,6.3662,0,-9.74,-6.98,-6.98,0,106,112,112,0,0,0,0,0,24,22,20,0,3.88,3.76,3.76,40.7298,62.016,49.9714,31.008,219,336,268,168,5,8,6,4,14,24,16,8,2.8733,4.62,3.4358,2.31,10.5376,9.1048,13.3928,20.216,56.5,49,72.5,77,1,1,1.5,2.5,1,2.5,4,5,0.5477,0.5625,0.84335,1.12095,41.425,61.42,87.27,125.587683,0,0.445,0.89,2.375,0,1,2,9.5,0,0,0,0,0,-1.5,-2.5,-2.5,0,-0.02,-0.04,0.31,0,-3,-6,-7.15711,9.2416,16.1804,18.3996,9.158,49,87.5,84,35,1,2,2.25,1.25,4.5,9.75,8.75,5.25,0.5625,1.1475,1.134375,0.571875,54.76,156.14,134.151307,79.391307,0,0.7575,0.7875,0.7875,0,1.5,3.75,3.75,0,0,0,0,0,0.25,1.5,0,0,-0.03,0.175,0.175,0,-6.3,-1.478555,-1.478555,qmof-e2276ee,
157.612,282.24,630.1468,776.256,2626,5616,6544,7584,18,40,68,96,108,272,372,448,12.3778,30.5344,45.9868,60.5152,2.7225,27.72,21.0375,43.7415,900,1170,900,1860,1,5,5,9,25,50,70,105,1.7161,4.8077,5.0435,8.8687,0,-8.55,-4.5,-11.66,0,111,120,208,0,0,0,0,0,15,11,24,0,2.88,2.7,5.02,396.9791333,834.1088,1325.2356,1728.4966,1817.333333,3888,5896,7160,56.66666667,122.6666667,196,263.3333333,318.6666667,812,1228,1506,26.63233333,63.35173333,97.72066667,123.1444667,10.9696,8.432,16.32106667,13.94,59,46,88.66666667,76,1,1,1.666666667,1.666666667,1,2.666666667,3.333333333,4.666666667,0.542766667,0.567233333,0.9225,0.9471,36.98,67.8,86.52666667,115.6366667,0,0.756666667,0.756666667,1.216666667,0,1.666666667,1.666666667,2.666666667,0,0,0,0,0,-1.666666667,-1.666666667,-3,0,-0.033333333,-0.033333333,-0.053333333,0,-5.3,-5.3,-8.6,7.313066667,10.5304,14.47377778,18.14213333,39.33333333,56.66666667,78.44444444,95.33333333,0.666666667,1.111111111,1.555555556,2.166666667,2.444444444,5.333333333,7.333333333,11.83333333,0.361844444,0.619955556,0.869955556,1.197472222,24.65333333,60.67444444,91.15222222,142.8114016,0,0.262222222,0.667777778,1.436111111,0,0.555555556,1.444444444,3.611111111,0,0,0,0,0,-0.222222222,-0.888888889,-1.888888889,0,-0.011111111,-0.028888889,-0.016666667,0,-1.966666667,-4.833333333,-9.161901111,qmof-e230445,
106.2227,200.4832,421.35,443.072,2764,5056,3460,1088,13,28,46,56,82,224,262,168,7.1212,19.6224,25.4738,19.7976,2.8561,34.8816,23.491,8.619,2304,2304,768,576,1,6,6,2,36,84,60,48,2.1904,6.4824,4.4696,2.2792,0,-10.5,-3.76,-1.72,0,240,272,84,0,0,0,0,0,22,26,4,0,4.5,5.86,1.42,125.0694,224.961,387.7704,481.079,480,840,1128,896,18,34,60,78,94,232,276,240,6.7842,14.9842,21.5836,22.499,11.8336,8.772,20.6056,23.908,64,48,112,64,1,1,2,3,1,3,5,6,0.5329,0.5621,1.095,1.1023,28.09,59.89,87.98,107.665366,0,0.89,0.89,3.37,0,2,2,16,0,0,0,0,0,-2,-3,-3,0,-0.04,-0.04,0.68,0,-6,-6,-4.41422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qmof-e2332ff,
203.7418,392.16,843.666,934.992,4648,8832,18960,20160,23,56,96,132,152,416,720,864,17.3495,44.092,76.776,102.5796,2.7225,22.704,20.79,63.7065,900,960,3240,2700,1,4,6,12,16,40,84,110,1.7161,3.8252,8.1744,11.6328,0,-7.16,-2.7,-18.81,0,88,72,270,0,0,0,0,0,6,3,20.5,0,2.32,1.62,6.84,169.1126833,338.5295,563.0920667,711.7206667,723.3333333,1468,2227.666667,2491.666667,24.5,51,84.66666667,111.3333333,135.6666667,344.3333333,508.3333333,573,10.61805,25.02243333,38.42046667,46.3174,11.8336,8.772,20.6056,19.006,64,48,112,104,1,1,2,2.166666667,1,3,4.166666667,7,0.5329,0.5621,1.095,1.217883333,28.09,59.89,87.98,129.7616667,0,0.89,0.89,1.928333333,0,2,2,4.333333333,0,0,0,0,0,-2,-2.166666667,-4.833333333,0,-0.04,-0.04,-0.086666667,0,-6,-6,-13,3.944533333,5.848,13.61666667,14.878,21.33333333,32,46.66666667,48,0.333333333,0.666666667,1.666666667,1.833333333,1.333333333,4.666666667,7,7,0.177633333,0.374733333,0.6935,0.738516667,9.363333333,39.92666667,69.81473583,73.79601633,0,0.593333333,1.775,1.981666667,0,1.333333333,7.5,8.666666667,0,0,0,0,0,-1,-0.166666667,0.166666667,0,-0.026666667,0.266666667,0.326666667,0,-4,-4.339258333,-4.20711,qmof-e23cf71,
131.828,271.4138,414.3836,429.7527,2804,3148,4486,4156,18,38,58,65,96,235,332,331,9.6225,21.822,32.5956,32.4359,3.7249,18.3736,25.5532,41.4564,2209,1034,1457,1974,1,3,5,8,9,24,45,48,1.6384,2.8544,4.9024,6.7584,0,-3.73,-3.59,-6.04,0,119,204,334,0,0,0,0,0,1,0,8,0,1.61,2.57,4.96,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,10.5376,12.9808,26.8056,19.0608,56.5,70,130.5,73.5,1,1.5,3,2.5,2.5,7.5,11,10,0.5477,0.85125,1.5379,1.13625,41.425,103.23,170.196307,144.352614,0,0.69,1.155,1.33,0,1.5,4.5,7,0,0,0,0,0,-2,-1,0,0,-0.03,0.16,0.36,0,-4.95,-4.403555,-1.00711,5.4848,8.714666667,7.889066667,0,29.5,46.66666667,42.66666667,0,0.5,0.833333333,0.666666667,0,1.833333333,2.5,0.666666667,0,0.271383333,0.45625,0.355266667,0,18.49,32.68333333,18.72666667,0,0,-0.066666667,0,0,0,-0.166666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0.003333333,0,0,0,0.35,0,0,qmof-e2455e8,
411.709,913.3152,1943.0432,3406.7208,7426,15528,31820,39564,52,128,256,432,384,1152,2176,3036,34.5972,92.8472,186.2168,282.9464,2.7225,24.728,38.467,65.263,900,1040,2590,3280,1,4.666666667,9,14,22,64.33333333,124.6666667,193.6666667,1.7161,4.5326,9.5761,14.34886667,0,-7.286666667,-8.463333333,-16.45333333,0,105.3333333,183.6666667,310.6666667,0,0,0,0,0,8.333333333,16,25.33333333,0,2.653333333,4.48,7.386666667,113.6775,239.9166,346.3536,355.837,516,1110,1494,1282,16,34,50,54,84,204,276,242,7.4808,17.389,24.2882,22.7214,9.9616,15.1236,21.25386667,18.45622222,53.16666667,81,114.1666667,91.22222222,1,1.722222222,2.444444444,2.277777778,3.166666667,7.5,10.66666667,9.777777778,0.554277778,0.975305556,1.385611111,1.217194444,47.35166667,108.5605556,157.5511111,154.1004675,0,0.465,0.848333333,1.657777778,0,1,1.833333333,4.777777778,0,0,0,0,0,-1,-1.833333333,-2.833333333,0,-0.02,-0.036666667,0.043333333,0,-3.4,-6.15,-9.329752778,9.2416,18.23493333,18.53386667,9.044,49,96.83333333,99.16666667,49,1,2,2.166666667,1.166666667,4,8.333333333,10.66666667,7,0.5625,1.1275,1.23375,0.67375,54.76,114.33,147.5066667,97.55666667,0,0.081666667,0.49,0.571666667,0,0.166666667,1,1.166666667,0,0,0,0,0,-0.166666667,-1,-1.166666667,0,-0.003333333,-0.02,-0.023333333,0,-0.65,-3.9,-4.55,qmof-e24ce4f,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qmof-e24fcbb,0
83.2885,141.5248,205.7802,293.744,2691,3368,3290,1220,11,20,28,36,48,112,126,88,6.997,14.3412,19.2492,16.8228,2.8561,22.5784,24.674,37.1293,2304,1488,1248,2064,1,4,6,8,16,40,56,64,2.1904,4.3512,5.6536,7.7848,0,-6.6,-4.46,-8.45,0,161,262,341,0,0,0,0,0,6,10,16,0,2.98,5.06,6.58,253.9122,542.0976667,883.9830667,1086.448333,966,2138.666667,2998.666667,2953.333333,40,83.33333333,137.3333333,178,220.6666667,554.6666667,785.3333333,844,15.87493333,38.77286667,57.81133333,65.0194,10.9696,11.016,23.86026667,16.50933333,59,60,109.6666667,80.33333333,1,1.333333333,2.666666667,2,2,6,8,7.333333333,0.542766667,0.759733333,1.295,1.034466667,36.98,95.67333333,127.015076,118.8442047,0,0.92,1.316666667,1.63,0,2,5.666666667,5,0,0,0,0,0,-2,-1.333333333,-3,0,-0.04,0.22,0.066666667,0,-6.6,-3.371406667,-8.335703333,10.1056,18.07333333,36.24506667,29.91466667,54,88.33333333,137.6666667,113.6666667,1,2.333333333,4.666666667,4,6.333333333,19,25.33333333,23,0.552633333,1.242366667,2.07,1.799733333,45.87,170.447538,253.6518947,234.8810233,0,1.393333333,2.793333333,2.81,0,4.333333333,14.33333333,13,0,0,0,0,0,-0.666666667,3.333333333,1.666666667,0,0.08,0.713333333,0.573333333,0,-7.535703333,-2.71422,-5.678516667,qmof-e2524bf,
170.617,313.248,672.9868,916.608,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.5636,32.8444,52.3932,69.5088,2.7225,27.72,25.245,58.179,900,1170,1080,2760,1,5,6,12,25,55,90,140,1.7161,4.8077,6.0522,12.1568,0,-8.55,-5.4,-15.46,0,111,144,268,0,0,0,0,0,14,12,32,0,2.88,3.24,6.44,165.184,320.3343333,476.2676,560.8503333,1236,1701.333333,2621.333333,3352.666667,22.66666667,46,68,81.33333333,114,271.3333333,364,406,11.56066667,24.3798,35.03453333,40.6724,10.9696,11.016,25.18773333,22.09733333,59,60,158.6666667,122.6666667,1,1.333333333,2.666666667,2.666666667,2,6,9,8.666666667,0.542766667,0.759733333,1.55,1.3746,36.98,95.67333333,168.6666667,164.265076,0,0.92,0.88,1.573333333,0,2,-1.333333333,3,0,0,0,0,0,-2,-1.666666667,-1.333333333,0,-0.04,-0.12,0.126666667,0,-6.6,-9,-7.771406667,6.533066667,7.550333333,10.89516667,18.74573333,152.6666667,60.33333333,118,282.6666667,0.666666667,1,1.333333333,2.166666667,2,4,5.333333333,8,0.5838,0.5699,0.9519,1.64735,115.7066667,107.5442047,185.7033333,322.1266667,0,0.666666667,0.691666667,0.783333333,0,7.666666667,11.16666667,12.16666667,0,0,0,0,0,-0.333333333,-1.5,-1.333333333,0,0.233333333,0.216666667,0.233333333,0,1.964296667,2.65,2.6,qmof-e252678,
67.8555,136.049,240.1332,267.408,8096,11816,18904,552,11,22,40,40,62,152,218,176,8.9688,18.4438,29.211,13.5592,2.8561,19.266,23.491,16.055,2304,5760,768,672,1,4,6,4,16,40,48,40,2.1904,6.364,4.4696,3.3744,0,-4.64,-3.76,-2.74,0,72,272,178,0,0,0,0,0,6,12,6,0,1.62,5.86,3.64,105.8982,221.238,429.918,588.7302,324,720,1044,1008,18,36,72,102,108,288,396,336,6.0514,15.1228,25.336,28.683,9.2416,7.752,22.192,44.8096,49,42,91,154,1,1,3,6,1,4,9,12,0.5625,0.5775,1.4325,2.55,54.76,83.62,200.592614,322.057842,0,0.49,1.82,3.5,0,1,8,20,0,0,0,0,0,-3,-6,-6,0,-0.02,0.34,1.1,0,-3.9,-4.90711,0.87867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qmof-e257709,
91.1304,181.853,297.3392,337.792,1215,2228,2542,1072,13,26,44,44,70,168,212,160,7.0144,16.1338,24.2316,17.9684,3.61,24.624,36.1,34.637,841,870,812,754,1,4,8,7,16,48,72,40,1.9044,4.0848,6.2928,5.1198,0,-5.36,-3.8,-4.93,0,86,204,177,0,0,0,0,0,4,14,18,0,2.56,6.48,5.95,69.60185,114.4895,181.5757,185.2616,302,470,616,539,9,16,25,25,41,91,90,55,3.7877,7.4388,9.8345,8.4109,10.5376,8.262,20.8668,24.2824,56.5,45,84,116.5,1,1,2.5,2.5,1,3.5,5,4.5,0.5477,0.5698,1.11375,1.23415,41.425,71.755,119.152614,106.186307,0,0.69,1.53,0.465,0,1.5,7.5,3,0,0,0,0,0,-2.5,-2.5,-2,0,-0.03,0.35,0.19,0,-4.95,-2.05711,0.546445,11.8336,12.556,22.8588,37.4272,64,52,108,136,1,1.5,2.5,4,2.5,6.5,11,7,0.5329,0.69715,1.24465,1.6206,28.09,71.8338415,115.8238415,115.085366,0,1.51,1.955,2.88,0,5.5,6.5,15,0,0,0,0,0,-1.5,-2.5,3,0,0.14,0.12,0.7,0,-5.603555,-8.603555,-0.51422,qmof-e25ed12,
92.5964,170.24,240.4392,372.096,1325,2296,3660,2016,13,24,36,48,60,144,180,144,8.8976,17.52,28.4948,27.72,3.61,23.104,38.76,79.648,841,812,1392,1856,1,4,8,16,16,48,96,112,1.9044,4.14,8.5008,12.3648,0,-4.56,-5.2,-11.52,0,88,184,400,0,0,0,0,0,4,8,36,0,2.52,4.88,13.12,149.3671,330.2164,542.3018,540.076,556,1300,1694,1144,23,48,80,88,128,316,426,380,8.8943,21.8696,31.7088,28.5008,9.2416,15.504,31.8592,7.752,49,84,112,42,1,2,4,1,4,12,14,8,0.5625,1.155,1.68,0.5775,54.76,167.24,176.225228,83.62,0,0.98,1.68,0.49,0,2,12,1,0,0,0,0,0,-2,1,-2,0,-0.04,0.76,-0.02,0,-7.8,5.78578,-3.9,9.2416,20.8696,38.1216,27.816,49,112,147,63,1,2.5,5,4,6.5,19.5,28,17.5,0.5625,1.42875,2.2725,1.41,54.76,180.19,288.705228,183.677842,0,0.735,2.66,3.01,0,1.5,14,19,0,0,0,0,0,-1,2,3,0,-0.03,0.72,1.12,0,-5.85,-2.01422,4.77867,qmof-e25f3a3,
290.9116,721.634,1218.576,1271.436,17590,32200,33288,22392,42,108,176,184,292,784,1252,1192,37.8744,95.33,143.3352,141.3872,3.61,18.29066667,21.78666667,35.17533333,841,2455.333333,1256.666667,850.6666667,1,3.333333333,4.666666667,7.333333333,11.33333333,30,52.66666667,56.66666667,1.9044,4.646,5.52,5.8972,0,-3.293333333,-2.6,-4.58,0,12,92,183.3333333,0,0,0,0,0,2.666666667,2,10,0,1.233333333,2.44,5.846666667,223.9246,495.618,846.8444,1002.3366,814,1920,2648,2340,36,76,132,166,208,532,756,734,13.866,34.8348,53.0316,55.2366,9.2416,15.504,32.81173333,30.72426667,49,84,128.3333333,116.6666667,1,2,4.333333333,4,4,12.66666667,19.33333333,16.66666667,0.5625,1.155,1.9925,1.795,54.76,167.24,259.3343567,221.8410233,0,0.98,2.38,2.053333333,0,2,12,11.33333333,0,0,0,0,0,-2.333333333,-1,-0.333333333,0,-0.04,0.593333333,0.606666667,0,-7.8,-2.978516667,-0.378516667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qmof-e25f656,
83.8879,139.872,202.3112,299.472,1342,2328,2978,1632,11,20,28,36,48,112,126,88,7.4643,14.6236,21.0468,20.482,2.7225,21.384,25.245,52.734,900,900,1080,1740,1,4,6,12,16,40,72,104,1.7161,3.8776,6.0522,9.8512,0,-6.36,-5.4,-12.16,0,90,144,302,0,0,0,0,0,6,6,22,0,2.28,3.24,8.2,202.6079,434.0355,707.8664,839.246,779,1740,2438,2261,32,67,110,137,177,443,630,672,12.864,31.4391,46.8938,51.5037,10.5376,12.138,25.4876,19.174,56.5,66,108.5,56.5,1,1.5,3,2.5,2.5,7.5,10.5,7.5,0.5477,0.85855,1.395,0.97865,41.425,113.565,146.532614,112.31899,0,0.935,1.53,2.35,0,2,7.5,11.5,0,0,0,0,0,-2,-1.5,-1.5,0,-0.04,0.35,0.52,0,-6.9,-2.05711,-2.710665,10.5376,16.014,36.0516,23.05,56.5,87,136.5,77.5,1,2,4.5,3,5,16.5,20.5,13,0.5477,1.1473,1.96125,1.2674,41.425,155.375,221.695228,154.12899,0,1.18,2.615,2.595,0,2.5,14,12,0,0,0,0,0,-1.5,3,0,0,-0.05,0.72,0.51,0,-8.85,-1.11422,-4.660665,qmof-e260879,
113.4922667,208.1066667,372.7517333,502.368,1678.666667,3336,3968,3434.666667,14,28,44,61.33333333,72,177.3333333,226.6666667,229.3333333,9.120733333,20.45946667,30.20013333,33.9,3.61,28.652,28.405,53.124,841,1015,899,1653,1,4.5,6,10,20.5,47.5,71,98,1.9044,4.5609,5.8236,9.3288,0,-6.53,-3.55,-8.96,0,95.5,143,233,0,0,0,0,0,10,11,22,0,2.905,4.06,7.04,166.3851,332.061,523.3436,585.628,756,1524,2234,2134,23,48,74,88,122,300,426,432,10.5999,24.3628,35.753,38.2988,11.1856,10.455,23.0466,16.768,60.25,57,110.25,84.25,1,1.25,2.5,2,1.75,5.25,7,6.5,0.5403,0.710325,1.245,1.0569,34.7575,86.7275,117.256307,119.0781535,0,0.9125,1.21,1.6675,0,2,4.75,4.75,0,0,0,0,0,-2,-1.5,-3,0,-0.04,0.155,0.03,0,-6.45,-4.028555,-9.2517775,10.5376,16.014,33.2396,26.556,56.5,87,150.5,100.5,1,2,4,3.5,5,15,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12,0,0,0,0,0,-1,1.5,1,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,qmof-e265db6,
