f-Z-0-all,f-T-1-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-T-2-all,mc-S-0-all,mc-S-2-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-2-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-Z-3,f-lig-S-0,lc-chi-0-all,lc-chi-1-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-2-all,lc-T-3-all,lc-S-0-all,lc-S-3-all,lc-alpha-1-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-T-0-all,func-T-3-all,func-S-0-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,ASA_A^2,Density,Largest_free_sphere,NASA_A^2,Unitcell_volume,outputs.pbe.bandgap,MOFname
19788.0,928.0,3.7249,15.44,21.47125,37.27795,2209.0,869.5,1034.0,1739.0,4.5,30.0,1.6384,3.9232,-3.175,-2.44,-4.84,99.0,189.5,315.5,-1.0,2.695,4.665,1062.0,5.678,10.1056,10.676,54.0,58.0,100.3333333,125.6666667,3.0,8.0,0.552633333,1.579866667,103.5833333,156.9159473,0.786666667,1.79,1.166666667,1.666666667,-2.333333333,-2.333333333,-0.333333333,0.34,0.366666667,-5.9,-4.30711,0.29289,7.889066667,42.66666667,32.0,74.66666667,69.33333333,0.666666667,3.333333333,0.355266667,0.73,0.739733333,18.72666667,39.92666667,58.65333333,66.07333333,0.593333333,0.593333333,0.86,1.333333333,1.333333333,2.0,-1.333333333,-1.333333333,-2.0,-0.026666667,-0.026666667,-0.04,-4.0,-4.0,-5.4,0.0,2.86788,0.69568,0.0,974.791,1.226506,qmof-2d64b34
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,2884.666667,11.21136667,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,8.321333333,240.8333333,85.0,170.0,255.0,0.833333333,8.0,0.81675,1.2705,2.145,177.6333333,137.4833333,274.9666667,450.7571393,0.508333333,1.016666667,2.383333333,9.166666667,18.33333333,41.66666667,-1.666666667,-3.333333333,-4.666666667,0.183333333,0.366666667,1.133333333,2.75,5.5,17.79289,963.8,0.783097,7.86949,0.0,4373.4,2.140266,qmof-9132b62
2794.0,528.0,3.61,32.68,24.225,55.48,841.0,1160.0,870.0,1856.0,5.0,75.0,1.9044,5.313,-7.7,-3.25,-10.2,105.0,115.0,226.0,10.0,3.05,6.68,2636.0,9.1088,11.8336,8.772,64.0,48.0,88.0,96.0,2.0,7.0,0.5329,1.1242,59.89,119.78,0.89,1.265,1.78,2.0,-2.0,-2.0,-5.0,0.15,-0.08,-6.0,-3.653555,-12.0,9.6136,169.0,114.0,154.5,161.5,5.0,5.0,0.7713,2.0073,1.3266,133.96,207.92,301.324149,280.371903,1.04,3.35,1.395,7.0,31.5,24.5,-2.0,6.0,-3.0,0.08,1.56,0.64,-4.2,14.475115,9.996445,130.732,1.26821,3.6862,0.0,967.999,0.734289,qmof-972e98d
2596.0,440.0,1.0,20.64,14.72,34.28,400.0,960.0,1320.0,1600.0,6.0,108.0,2.9241,8.2422,-14.64,-8.72,-23.28,72.0,54.0,140.0,18.0,5.44,10.62,6490.0,20.8767,11.8336,4.4376,64.0,64.0,88.0,48.0,1.5,3.0,0.5329,0.5621,51.41,59.89,0.43,0.445,0.89,-4.0,-1.5,-1.0,-2.0,-0.02,-0.04,-7.05,-3.0,-6.0,4.69588,70.7,87.65,86.15,141.7,3.1,12.65,0.36784,0.891915,1.34146,72.713,110.9261307,149.7616307,223.1598549,0.058,0.602,1.005,4.75,5.4,10.85,0.55,-0.75,-0.05,0.1315,0.095,0.3475,3.5346445,-0.9053555,2.8510895,0.0,1.83738,1.03369,0.0,1018.37,1.692016,qmof-1f03fdd
5378.0,208.0,2.8561,22.5784,21.5475,47.2524,2304.0,1488.0,1440.0,2736.0,5.0,60.0,2.1904,5.698,-6.6,-4.3,-11.06,161.0,210.0,423.0,5.0,3.55,8.04,2572.0,12.36866667,10.9696,11.016,59.0,60.0,109.6666667,80.33333333,2.666666667,6.666666667,0.542766667,1.034466667,95.67333333,118.8442047,0.92,1.316666667,1.63,2.0,-2.0,-1.333333333,-2.666666667,0.22,0.066666667,-6.6,-3.371406667,-8.335703333,10.9696,59.0,64.11111111,121.3333333,96.11111111,4.333333333,12.55555556,0.542766667,1.395,1.286988889,36.98,112.0992453,143.7708713,152.025912,1.475555556,1.2,2.068888889,5.555555556,4.0,6.888888889,-0.222222222,-0.111111111,-1.555555556,0.166666667,0.086666667,0.14,-5.459505556,-5.635703333,-9.459505556,0.0,1.79443,1.10634,9.66273,928.632,2.042302,qmof-4232690
22152.0,2032.0,2.8561,30.6228,42.17395,115.08055,2304.0,2016.0,9792.0,7392.0,10.5,203.0,2.1904,14.8962,-8.825,-7.21,-31.76,222.0,300.0,878.0,21.0,5.475,16.265,511.0,4.9611,10.5376,13.1206,56.5,110.375,148.5,34.125,2.875,4.25,0.5477,0.4640625,116.9925,59.66907675,0.61375,0.51625,0.35,-3.625,-1.875,-0.375,-0.375,0.0825,0.0375,-8.5125,-1.7142775,-1.58838875,7.949,152.5,299.75,68.25,63.0,10.0,6.5,0.80145,0.928125,0.845625,215.56,282.045,119.3381535,92.341307,-1.3525,0.7,0.5425,16.75,2.5,3.25,5.25,-0.75,0.25,0.565,0.075,0.185,25.275,-3.1767775,0.471445,0.0,2.97982,0.95712,0.0,1081.11,2.694497,qmof-f640f33
6810.0,28.0,4.0,12.4,10.2,19.76,6400.0,1920.0,960.0,2320.0,2.0,12.0,2.2201,2.2946,-2.2,-1.1,-1.88,136.0,148.0,291.0,-2.0,1.44,3.03,2244.0,11.0967,9.2416,15.504,49.0,84.0,203.0,98.0,4.0,18.0,0.5625,1.71,167.24,233.945228,0.98,2.28,2.66,2.0,-2.0,-1.0,-1.0,0.07,0.72,-7.8,-16.90711,-2.01422,6.6564,256.0,192.0,496.0,304.0,4.0,20.0,1.0404,3.3456,2.7336,376.36,438.44,914.015868,745.097934,0.06,0.33,0.47,20.0,49.0,45.0,-3.0,1.0,-2.0,0.5,1.82,1.4,16.2,49.88578,39.19289,0.0,2.90299,1.36555,0.0,889.293,2.569166,qmof-37488ee
5638.0,448.0,2.8561,34.2056,33.293,58.2036,2304.0,2256.0,1824.0,3456.0,8.0,120.0,2.1904,7.9328,-10.1,-6.18,-14.16,241.0,346.0,504.0,28.0,6.48,9.52,2292.0,10.77726667,10.9696,11.016,59.0,60.0,112.0,78.0,2.666666667,6.0,0.542766667,0.941966667,95.67333333,107.7266667,0.92,1.153333333,1.35,2.0,-2.0,-1.0,-3.0,0.226666667,-0.06,-6.6,-2.071406667,-9.3,10.3936,55.66666667,96.44444444,122.1111111,104.8888889,4.611111111,16.16666667,0.549344444,1.504583333,1.516311111,42.90666667,113.5077778,175.3208713,194.3756569,0.353888889,1.301666667,2.191111111,0.722222222,4.166666667,8.444444444,-0.166666667,-0.555555556,-0.5,-0.014444444,0.083333333,0.275555556,-2.816666667,-6.685703333,-7.961875556,0.0,1.93705,1.0905,0.0,829.296,1.844499,qmof-ad8814b
1955.0,664.0,2.7225,27.72,31.35,35.442,900.0,1170.0,840.0,1260.0,8.0,80.0,1.7161,5.9736,-8.55,-5.8,-8.28,111.0,212.0,198.0,24.0,5.92,5.2,546.0,4.777,10.5376,12.138,56.5,66.0,105.0,56.0,3.0,7.0,0.5477,0.98235,113.565,117.0514555,0.935,1.775,2.15,2.0,-2.0,-1.0,-0.5,0.34,0.53,-6.9,-4.00711,-1.660665,11.1856,60.25,73.0,134.25,156.5,3.0,22.25,0.5403,1.546675,2.2457,34.7575,91.365,171.245,255.0377625,0.69,1.38,3.705,1.5,3.0,16.5,-1.25,-3.0,-1.25,-0.03,-0.06,0.67,-4.95,-9.9,-8.16422,0.0,1.56633,1.13192,0.0,953.61,0.086057,qmof-5f0bbf2
8124.0,1120.0,1.21,36.421,19.635,34.848,3249.0,4389.0,2394.0,3762.0,7.0,210.0,2.8561,9.1091,-22.11,-10.15,-18.48,493.0,357.0,618.0,49.0,6.44,11.92,1482.0,7.32355,11.04129,10.97265,59.7,60.0,106.6,97.3,2.2,9.2,0.54186,1.24897,89.383,159.2832957,0.632,0.978,1.641,1.4,-1.4,-1.6,-3.1,0.04,0.01,-4.38,-5.001422,-9.411422,4.6208,24.5,45.5,49.0,45.5,4.5,10.5,0.28125,0.855,0.71625,27.38,100.296307,116.972614,100.296307,0.91,1.33,0.91,4.0,7.0,4.0,1.0,2.0,1.0,0.17,0.36,0.17,-2.453555,-1.00711,-2.453555,0.0,2.18662,0.80621,0.0,1428.06,2.718379,qmof-59fc722
9244.0,816.0,1.44,33.024,29.52,40.656,4096.0,4096.0,6016.0,5056.0,11.0,216.0,2.8561,11.8131,-17.92,-11.4,-20.68,448.0,610.0,625.0,61.0,11.6,10.38,3116.0,14.7663,11.8336,2.193,64.0,12.0,28.0,24.0,0.5,1.5,0.5329,0.28105,14.9725,29.945,0.2225,0.2225,0.445,0.5,-0.5,-0.5,-1.0,-0.01,-0.02,-1.5,-1.5,-3.0,2.44,13.0,23.7,32.7,23.8,1.0,3.4,0.139145,0.39667,0.33969,12.3565,30.779,45.13,41.8415366,0.138,0.276,0.573,0.3,0.6,2.1,-0.2,-0.4,-0.3,-0.006,-0.012,0.058,-0.99,-1.98,-2.211422,0.0,1.70522,2.75669,74.6421,1041.06,2.136034,qmof-01ebcd2
1620.0,476.0,2.5921,29.53813333,22.78686667,64.42146667,169.0,554.6666667,654.3333333,1213.333333,6.333333333,122.6666667,1.5876,7.2114,-9.76,-3.956666667,-19.62,26.66666667,32.0,71.33333333,11.0,2.256666667,6.553333333,1794.333333,10.4085,11.8336,6.579,64.0,36.0,84.0,36.0,1.5,1.5,0.5329,0.421575,44.9175,44.9175,0.6675,0.6675,0.6675,1.5,-1.5,-0.75,-0.75,-0.03,-0.03,-4.5,-4.5,-4.5,5.4393,28.25,19.5,34.0,63.75,0.375,3.0,0.1926375,0.377375,0.6464,7.00815,18.05175,31.60321038,50.52452393,0.46875,0.98125,1.5175,1.0,2.625,3.75,-0.75,-1.25,-1.75,-0.02,0.01,-0.0125,-2.64,-4.43088875,-7.26588875,975.158,0.677897,6.05581,0.305805,3941.03,1.487427,qmof-ae9caec
3116.0,376.0,2.8561,32.1776,43.095,86.5111,2304.0,2112.0,2880.0,3936.0,10.0,180.0,2.1904,11.396,-8.9,-8.6,-17.39,244.0,420.0,878.0,30.0,7.1,17.94,2618.666667,12.14946667,10.5376,12.138,56.5,66.0,96.5,69.0,3.0,8.5,0.5477,1.0196,113.565,152.416307,0.935,1.7175,1.81,2.0,-2.0,-1.0,-3.0,0.445,0.1,-6.9,-0.8838875,-11.103555,9.3816,50.35,106.1,177.05,164.6,8.075,37.25,0.5711,2.7765,2.650475,84.6415,268.9294604,427.2081657,481.70286,1.137,2.16375,1.49125,2.925,15.4,8.925,-0.75,6.3,3.65,0.004,1.015,0.58,-7.44588875,11.4518695,9.86057925,0.0,1.51893,1.39089,45.1407,1230.23,2.393992,qmof-ec9d083
1360.0,284.0,3.3489,34.8432,46.665,70.821,676.0,1144.0,1560.0,1716.0,10.0,180.0,1.5625,9.625,-8.06,-7.2,-9.42,112.0,200.0,350.0,30.0,4.8,10.08,1740.0,10.0048,10.1056,13.26,54.0,72.0,109.0,149.0,3.333333333,15.66666667,0.552633333,2.069766667,131.4566667,246.755175,0.95,2.25,2.663333333,2.0,-2.0,-2.0,-2.0,0.32,0.44,-7.2,-7.60711,-7.342813333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.525,1.17415,3.00781,69.1169,5094.46,0.101964,qmof-b65868c
2338.0,312.0,3.61,32.68,22.99,38.988,841.0,1160.0,1537.0,1392.0,5.0,85.0,1.9044,6.1548,-7.7,-2.6,-7.22,105.0,92.0,155.0,8.0,2.44,4.39,1704.0,8.2438,11.8336,8.772,64.0,48.0,112.0,104.0,2.0,9.0,0.5329,1.3943,59.89,143.667683,0.89,0.89,3.02,2.0,-2.0,-3.0,-6.0,-0.04,0.28,-6.0,-6.0,-11.20711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0801,1.47453,3.26036,0.0,526.384,0.880706,qmof-a42e6fd
2626.0,288.0,2.7225,27.72,21.0375,43.7415,900.0,1170.0,900.0,1860.0,5.0,70.0,1.7161,5.0435,-8.55,-4.5,-11.66,111.0,120.0,208.0,11.0,2.7,5.02,2430.0,7.6708,10.9696,8.432,59.0,46.0,88.66666667,48.33333333,1.666666667,1.666666667,0.542766667,0.562233333,67.8,58.18,0.756666667,0.756666667,0.593333333,1.666666667,-1.666666667,-1.0,-0.666666667,-0.033333333,-0.026666667,-5.3,-5.3,-4.0,5.280133333,27.0,18.0,51.0,114.0,0.333333333,5.333333333,0.168033333,0.492266667,1.024766667,4.662533333,14.08733333,33.31536523,66.15256523,0.476666667,1.25,2.203333333,1.0,3.333333333,5.333333333,-1.0,-2.0,-3.333333333,-0.02,0.016666667,-0.023333333,-2.52,-5.167851667,-10.20785167,535.167,0.577729,7.34179,0.0,2032.22,0.655637,qmof-e467583
661.0,192.0,2.5921,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,3.0,54.0,1.5876,2.9106,-10.98,-2.82,-2.82,30.0,21.0,21.0,9.0,1.47,1.47,13836.0,44.6904,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,11.24830968,60.61290323,60.58064516,132.7741935,122.1290323,3.0,14.03225806,0.539583871,1.395,1.58966129,34.11225806,96.07458697,126.6929032,190.994587,1.406129032,0.783870968,2.379677419,4.741935484,1.741935484,6.870967742,-1.161290323,-1.35483871,-3.290322581,0.098709677,-0.03483871,0.056129032,-6.225332903,-5.4,-13.13501032,113.605,1.41764,8.51375,0.0,1271.52,1.83248,qmof-3cb39d1
1224.0,498.0,1.7161,22.532,20.1347,34.7281,144.0,480.0,648.0,744.0,7.0,125.0,1.9321,9.2157,-10.65,-6.2,-14.72,20.0,30.0,46.0,10.0,3.1,5.74,5328.0,22.4886,11.8336,8.772,64.0,48.0,106.6666667,114.6666667,2.0,7.333333333,0.5329,1.4016,59.89,147.7058943,0.89,1.186666667,2.49,2.0,-2.0,-2.666666667,-4.666666667,-0.053333333,0.026666667,-6.0,-8.0,-13.73570333,8.379866667,118.0,92.66666667,238.0,172.6666667,6.333333333,26.66666667,0.7218,2.165,2.4852,161.96,206.8017427,339.4133333,438.3838507,1.223333333,0.653333333,2.933333333,8.666666667,1.333333333,30.66666667,0.666666667,0.0,2.666666667,0.31,-0.026666667,1.32,-0.571406667,-5.2,13.31437333,883.772,0.357382,28.01013,0.0,7570.64,2.335951,qmof-c086345
5586.0,780.0,1.5129,40.2333,31.1067,42.1029,4489.0,5092.0,3417.0,4824.0,10.0,260.0,2.7556,11.4208,-20.41,-12.99,-18.24,594.0,619.0,799.0,74.0,9.72,12.45,2412.0,11.04033333,10.888712,9.92308,58.76,53.92,92.52,77.52,2.0,9.28,0.54362,1.082548,80.2544,144.6661795,0.4184,0.818,1.258,0.92,-1.12,-1.2,-1.52,0.048,0.128,-2.94,-4.161422,-4.9311284,6.32256,33.9,57.2,71.6,50.0,3.0,9.0,0.32862,0.89858,0.79334,24.855,77.838,103.4510456,100.8100912,0.392,0.906,1.322,0.8,3.6,6.2,0.0,0.4,0.8,-0.016,0.128,0.276,-3.12,-3.162844,-2.425688,208.262,1.66432,4.16822,0.0,2723.23,2.788519,qmof-9cc6ad7
5624.0,386.0,2.8561,30.4876,28.7131,64.6425,2304.0,2472.0,4032.0,3672.0,7.0,130.5,2.1904,9.028,-8.745,-5.16,-15.435,212.5,252.0,571.5,15.5,4.26,10.995,1596.0,8.9108,10.6816,11.764,57.33333333,64.0,112.0,72.0,2.888888889,6.0,0.546055556,0.881222222,107.6011111,103.7088889,0.93,1.241111111,1.206666667,2.0,-2.0,-0.666666667,-2.666666667,0.315555556,-0.053333333,-6.8,-0.761875556,-8.4,9.8176,52.33333333,97.77777778,150.1111111,97.55555556,5.277777778,17.27777778,0.555922222,2.019583333,1.579822222,48.83333333,153.4566667,250.6775887,208.5751773,0.769444444,1.803888889,2.464444444,1.611111111,7.055555556,11.77777778,-0.833333333,0.333333333,1.055555556,-0.032222222,0.247777778,0.542222222,-5.883333333,-6.666641111,-4.233282222,573.343,1.34242,6.28796,0.0,4080.9,3.062104,qmof-14d7a6e
11294.0,1260.0,1.21,34.056,38.61,31.119,4900.0,5040.0,3150.0,4620.0,15.0,270.0,2.89,13.515,-21.06,-18.6,-18.39,558.0,1005.0,564.0,105.0,17.55,8.61,1408.0,4.9761,11.8336,2.924,64.0,16.0,45.33333333,72.0,0.833333333,1.5,0.5329,0.626583333,19.96333333,38.07166667,0.296666667,0.445,0.148333333,0.666666667,-0.833333333,-1.166666667,-0.333333333,-0.02,-0.006666667,-2.0,-3.0,-1.0,3.944533333,21.33333333,16.0,37.33333333,58.66666667,0.333333333,1.666666667,0.177633333,0.365,0.542633333,9.363333333,19.96333333,29.32666667,38.69,0.296666667,0.296666667,0.296666667,0.666666667,0.666666667,0.666666667,-0.666666667,-1.0,-0.666666667,-0.013333333,-0.013333333,-0.013333333,-2.0,-2.0,-2.0,0.0,2.67294,1.17782,7.70228,531.968,4.045602,qmof-64b7989
11263.0,1040.0,2.211933333,34.10186667,26.7386,74.89453333,3273.0,3525.333333,7512.666667,6138.666667,8.666666667,238.0,2.471866667,12.24,-15.31333333,-7.44,-26.59333333,382.0,362.6666667,726.6666667,36.0,6.093333333,12.98666667,1972.0,8.9138,11.8336,5.848,64.0,32.0,74.66666667,64.0,1.333333333,4.0,0.5329,0.749466667,39.92666667,79.85333333,0.593333333,0.593333333,1.186666667,1.333333333,-1.333333333,-1.333333333,-2.666666667,-0.026666667,-0.053333333,-4.0,-4.0,-8.0,7.313066667,39.33333333,59.11111111,68.44444444,64.44444444,2.444444444,8.0,0.361844444,0.743333333,0.879644444,24.65333333,53.44444444,76.26666667,105.223384,0.108888889,0.613333333,1.382222222,0.222222222,1.333333333,4.888888889,0.0,-0.888888889,-0.888888889,-0.004444444,-0.026666667,0.124444444,-0.866666667,-4.4,-5.780937778,0.0,2.13834,1.32464,8.53175,983.031,0.966157,qmof-c98e6d4
8700.0,1068.0,2.8561,30.10453333,32.53813333,75.41906667,2304.0,1984.0,4992.0,4736.0,8.0,146.0,2.1904,10.51786667,-8.8,-5.733333333,-18.71333333,214.6666667,280.0,637.3333333,15.33333333,4.733333333,11.68666667,3924.0,14.1636,10.5376,12.138,56.5,66.0,122.5,145.5,3.0,12.0,0.5477,1.77865,113.565,219.650297,0.935,1.6,3.0,2.0,-2.0,-2.5,-0.5,0.14,0.575,-6.9,-7.403555,-7.26422,4.251971429,69.92857143,62.57142857,152.4285714,133.2857143,1.785714286,8.428571429,0.381542857,1.305042857,1.118735714,94.38928571,134.0664286,237.2534003,202.529669,0.286428571,0.232857143,0.197857143,4.857142857,8.714285714,8.785714286,-1.214285714,0.0,-1.142857143,0.095714286,0.329285714,0.249285714,1.371428571,7.68981,6.11327,0.0,1.95455,1.08253,5.38576,1174.42,2.451046,qmof-3583d10
19340.0,636.0,3.7249,19.5316,22.8126,57.769725,2209.0,1104.5,4300.5,3137.25,5.0,45.0,1.6384,5.9072,-4.33,-2.17,-10.6325,117.5,143.5,403.25,0.0,1.785,5.61,1577.333333,7.5795,10.9696,11.016,59.0,60.0,113.1666667,94.33333333,2.666666667,8.666666667,0.542766667,1.310716667,95.67333333,145.3959473,0.92,1.421666667,2.108333333,2.0,-2.0,-1.833333333,-2.0,0.146666667,0.323333333,-6.6,-5.803555,-5.75711,7.385066667,39.75,55.72222222,69.22222222,71.19444444,2.222222222,8.666666667,0.361022222,0.741666667,0.921705556,23.9125,51.75472222,74.065,111.8263416,0.169444444,0.610833333,1.289722222,0.361111111,1.333333333,3.638888889,-0.166666667,-0.944444444,-1.5,-0.007222222,-0.026666667,0.024444444,-1.258333333,-4.35,-7.379160278,0.0,2.59861,1.25411,0.0,1206.21,1.41452,qmof-b19a7c5
1325.0,144.0,3.61,23.104,38.76,79.648,841.0,812.0,1392.0,1856.0,8.0,96.0,1.9044,8.5008,-4.56,-5.2,-11.52,88.0,184.0,400.0,8.0,4.88,13.12,1144.0,8.8943,9.2416,15.504,49.0,84.0,112.0,42.0,4.0,8.0,0.5625,0.5775,167.24,83.62,0.98,1.68,0.49,2.0,-2.0,1.0,-2.0,0.76,-0.02,-7.8,5.78578,-3.9,9.2416,49.0,112.0,147.0,63.0,6.5,17.5,0.5625,2.2725,1.41,54.76,180.19,288.705228,183.677842,0.735,2.66,3.01,1.5,14.0,19.0,-1.0,2.0,3.0,-0.03,0.72,1.12,-5.85,-2.01422,4.77867,0.0,1.73397,1.01338,0.0,520.915,0.92908,qmof-6549231
1246.0,832.0,0.8649,18.4512,29.8437,40.6038,121.0,506.0,737.0,572.0,13.0,204.0,2.4025,14.1205,-14.26,-20.0,-26.92,20.0,76.0,146.0,44.0,11.04,18.92,866.0,7.2823,10.5376,13.6276,56.5,73.0,57.5,22.75,2.5,3.5,0.5477,0.358125,84.705,50.1481535,0.445,2.105,0.455,1.0,-1.5,-0.75,-0.25,0.53,0.085,-3.0,-0.760665,-1.2267775,4.6208,24.5,47.25,62.41666667,23.91666667,2.416666667,4.166666667,0.28125,0.780625,0.404375,27.38,67.1593845,90.22271783,55.7069225,0.233333333,0.315,0.595,0.833333333,1.0,3.0,-0.083333333,-0.25,0.083333333,0.025,0.021666667,0.148333333,-1.058925833,-1.708925833,-0.744629167,0.0,1.54783,1.14399,0.0,1073.67,2.781028,qmof-4c61e1e
3808.0,1004.0,0.9025,28.234,16.8625,24.852,1444.0,2470.0,2470.0,2166.0,8.0,216.0,3.4225,11.174,-21.17,-10.15,-17.61,277.0,239.0,285.0,48.0,8.76,10.28,1988.0,9.1403,11.8336,2.924,64.0,16.0,37.33333333,32.0,0.666666667,2.0,0.5329,0.374733333,19.96333333,39.92666667,0.296666667,0.296666667,0.593333333,0.666666667,-0.666666667,-0.666666667,-1.333333333,-0.013333333,-0.026666667,-2.0,-2.0,-4.0,3.080533333,16.33333333,29.16666667,46.66666667,31.5,2.166666667,6.166666667,0.1875,0.665,0.52375,18.25333333,61.30543567,85.117538,72.42297367,0.466666667,0.606666667,0.746666667,1.666666667,2.666666667,3.666666667,0.0,0.166666667,0.333333333,0.05,0.113333333,0.176666667,-2.117851667,-1.635703333,-1.153555,0.0,2.05006,0.83254,0.0,531.019,3.344747,qmof-002f097
1881.0,664.0,3.5344,34.2912,38.352,64.8976,729.0,1134.0,1296.0,2160.0,8.0,120.0,1.5876,7.7616,-6.96,-5.36,-11.96,120.0,168.0,244.0,28.0,3.92,6.04,168.0,2.8733,9.2416,10.336,49.0,56.0,93.33333333,65.33333333,2.0,8.0,0.5625,1.14,111.4933333,155.9634853,0.653333333,0.326666667,1.773333333,1.333333333,-1.333333333,-2.0,0.0,-0.013333333,0.48,-5.2,-2.6,-1.342813333,9.2416,49.0,80.5,112.0,32.66666667,5.666666667,8.0,0.5625,1.3175,0.57,54.76,169.9796403,137.3933333,77.98174267,1.318333333,0.163333333,0.886666667,4.833333333,0.333333333,4.666666667,1.0,1.666666667,1.333333333,0.153333333,-0.006666667,0.24,-5.703555,-1.3,-0.671406667,0.0,1.71114,0.94458,0.0,887.604,1.213721,qmof-c49d30b
2285.0,138.0,4.6656,36.288,33.048,72.2736,1764.0,1638.0,1512.0,2940.0,6.0,90.0,1.9044,6.3756,-6.0,-2.34,-7.54,171.0,216.0,434.0,12.0,3.66,8.28,363.6,4.0516,11.3152,10.1184,61.0,55.2,109.2,30.4,2.4,4.4,0.53882,0.87474,81.36,87.3954848,0.908,1.244,3.41,2.0,-2.0,-2.4,0.2,0.112,1.012,-6.36,-5.202844,2.280092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89869,1.00321,0.0,533.734,0.700853,qmof-c8756ec
12514.0,1704.0,2.41,29.493,29.7435,49.0095,2533.0,2876.0,1765.0,3102.0,7.5,129.0,2.3634,8.0784,-13.09,-7.815,-12.925,331.0,302.5,462.0,31.5,6.045,9.7,1002.666667,5.885766667,10.5840125,10.1519725,57.125,55.3,79.35,72.5,1.85,7.5,0.54706,0.9757525,89.63275,124.4632393,0.305,0.7865,0.96625,0.65,-0.65,-1.0,-0.725,0.07,0.1655,-2.265,-3.4317775,-2.251055,2.6344,14.125,18.25,24.5,23.5,0.625,2.125,0.136925,0.28125,0.283075,10.35625,21.17625,31.9025,33.29375,0.11125,0.23375,0.28375,0.25,0.5,0.625,-0.25,-0.5,-0.625,-0.005,-0.01,-0.0125,-0.75,-1.725,-1.9875,0.0,1.94963,2.18588,58.6145,1088.08,0.909403,qmof-8f835a4
2698.0,308.0,2.7225,27.72,25.245,58.014,900.0,1170.0,1080.0,3870.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-15.36,111.0,144.0,231.0,12.0,3.24,6.05,3744.0,10.66346667,10.9696,11.016,59.0,60.0,245.0,80.66666667,2.666666667,8.0,0.542766667,1.1321,95.67333333,137.8717427,0.92,0.913333333,1.776666667,2.0,-2.0,-1.333333333,-1.666666667,-0.25,0.2,-6.6,-14.4,-6.671406667,5.510066667,1415.166667,168.3333333,344.1666667,474.5,1.166666667,7.5,1.068816667,1.258266667,1.977383333,545.8866667,199.8479472,366.9033333,599.7802928,0.41,0.243333333,0.821666667,25.0,47.33333333,89.66666667,-1.0,-2.0,-3.166666667,0.368333333,0.623333333,1.335,9.932148333,20.9,39.996445,486.895,0.858597,9.18494,0.0,2264.29,1.784587,qmof-8f41817
